rho,tau,cumulative_innovations_mean,cumulative_innovations_ci_lo,cumulative_innovations_ci_hi,innov_rate_late_mean,innov_rate_late_ci_lo,innov_rate_late_ci_hi,avg_growth_pct_mean,avg_growth_pct_ci_lo,avg_growth_pct_ci_hi,final_gini_wealth_mean,final_gini_wealth_ci_lo,final_gini_wealth_ci_hi,final_gini_income_mean,final_gini_income_ci_lo,final_gini_income_ci_hi,median_income_final_mean,median_income_final_ci_lo,median_income_final_ci_hi,lost_einstein_share_mean,lost_einstein_share_ci_lo,lost_einstein_share_ci_hi,poverty_gated_share_mean,poverty_gated_share_ci_lo,poverty_gated_share_ci_hi,eligible_share_mean,eligible_share_ci_lo,eligible_share_ci_hi,attempt_share_self_mean,attempt_share_self_ci_lo,attempt_share_self_ci_hi,attempt_share_credit_mean,attempt_share_credit_ci_lo,attempt_share_credit_ci_hi,attempt_share_public_mean,attempt_share_public_ci_lo,attempt_share_public_ci_hi,blocked_finance_mean,blocked_finance_ci_lo,blocked_finance_ci_hi,blocked_incentive_mean,blocked_incentive_ci_lo,blocked_incentive_ci_hi,mobility_rank_corr_mean,mobility_rank_corr_ci_lo,mobility_rank_corr_ci_hi,clamp_events_total_mean,clamp_events_total_ci_lo,clamp_events_total_ci_hi,markup_capped_share_mean,markup_capped_share_ci_lo,markup_capped_share_ci_hi,p_capped_share_mean,p_capped_share_ci_lo,p_capped_share_ci_hi,final_h_median_mean,final_h_median_ci_lo,final_h_median_ci_hi,n_replicates
1.0,0.6,42.233333333333334,24.749300059374374,59.71736660729229,0.22133333333333335,0.12535595911583447,0.31731070755083224,0.07575972404260564,0.06904068314228747,0.08247876494292382,0.6905496893707431,0.6723012802140396,0.7087980985274467,0.1408900466171133,0.13979306601323288,0.1419870272209937,2.347438389397619,2.336192884000195,2.358683894795043,0.9949,0.9926245867713931,0.9971754132286069,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005100000000000001,0.00028245867713930434,0.000737541322860696,0.0035753333333333327,0.0034382629884656497,0.0037124036782010157,0.9959146666666666,0.9956888243945917,0.9961405089387415,0.09390592270592268,0.08051845590637177,0.1072933895054736,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,1.7419659579112574,1.7407173164793304,1.7432145993431845,30
1.5,0.0,92.8,68.3428149738712,117.2571850261288,0.514,0.3726355246628195,0.6553644753371806,0.19276270927476666,0.16840031390171503,0.21712510464781828,0.8938680571135171,0.8854629521693079,0.9022731620577263,0.8182624379000458,0.8116985883841068,0.8248262874159848,0.306741139594468,0.2998821882741244,0.31360009091481167,0.98612,0.9825175348802729,0.9897224651197271,0.361848,0.35973473173891257,0.36396126826108743,0.13728,0.1342595222198444,0.1403004777801556,0.0013650000000000003,0.0010183580931476884,0.0017116419068523123,2.3000000000000003e-05,-5.31980355799132e-06,5.131980355799133e-05,0.0,0.0,0.0,1e-06,-9.6e-07,2.9599999999999996e-06,0.135891,0.13277883412005198,0.13900316587994804,0.6590059282059283,0.6525905730879402,0.6654212833239164,84.5,53.03952088402187,115.96047911597813,0.0,0.0,0.0,0.0,0.0,0.0,0.14285289248421773,0.13988309998269657,0.1458226849857389,30
1.5,0.1,804.2666666666667,779.1477907907038,829.3855425426295,4.182333333333333,4.02428881909375,4.340377847572917,0.13557658998852004,0.12361985608218481,0.14753332389485527,0.804159125584055,0.7947237535553502,0.8135944976127598,0.5683722733984076,0.562321664416816,0.5744228823799992,0.9455163948183707,0.9349815902745054,0.9560511993622359,0.8725033333333335,0.8679510275824023,0.8770556390842648,0.18575599999999998,0.18135074865034398,0.19016125134965597,0.17400866666666667,0.1707976505421936,0.17721968279113975,0.0006816666666666668,0.00040307441894533926,0.0009602589143879943,0.00017266666666666673,3.498496820815173e-05,0.0003103483651251817,0.022118999999999993,0.022102180084601186,0.0221358199153988,2.4000000000000004e-05,1.4028037465894235e-05,3.3971962534105775e-05,0.03777666666666667,0.03592280181818271,0.03963053151515062,0.3959781483781484,0.38766803802418315,0.4042882587321136,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,0.4751299487546852,0.47165061836471334,0.4786092791446571,30
1.5,0.2,1610.3666666666666,1586.192027310832,1634.5413060225012,8.146333333333335,8.01063981865815,8.282026848008519,0.13817776893887246,0.12470467830556788,0.15165085957217703,0.7637710186707225,0.7468143634933255,0.7807276738481195,0.41859094780179784,0.41242547905369015,0.42475641654990554,1.4265566973944683,1.4127523865066831,1.4403610082822536,0.7510033333333334,0.7470892799856409,0.7549173866810258,0.08074733333333332,0.07803055092670945,0.0834641157399572,0.29578366666666667,0.2921226452396721,0.29944468809366126,0.00020700000000000004,6.630383249915696e-05,0.00034769616750084315,0.0001616666666666667,-5.1546583516430213e-05,0.0003748799168497636,0.045057999999999994,0.04504931558881091,0.04506668441118908,0.00041033333333333335,0.00035906335068942646,0.00046160331597724024,0.14328000000000002,0.13982360633968288,0.14673639366031715,0.271325948925949,0.26282468301014933,0.2798272148417487,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,0.7639004536914282,0.7606802295383577,0.7671206778444988,30
1.5,0.3,2603.5333333333333,2576.7482492197228,2630.318417446944,13.120000000000001,12.94797475833438,13.292025241665621,0.14617921761342284,0.1352553070716961,0.15710312815514957,0.7350994636558513,0.721842994081917,0.7483559332297857,0.3108952491958748,0.3074739959589241,0.3143165024328255,1.8121106475538127,1.800868459614289,1.8233528354933364,0.5113966666666667,0.5025439980048355,0.5202493353284979,0.020963999999999993,0.019477050195394575,0.02245094980460541,0.6920109999999998,0.6888569884167676,0.6951650115832321,1.2333333333333334e-05,-1.1840000000000004e-05,3.6506666666666674e-05,9.333333333333334e-05,-3.5594941954061936e-05,0.00022226160862072862,0.06799433333333332,0.06798589214949015,0.0680027745171765,0.005925333333333333,0.005666382459914369,0.006184284206752297,0.5693003333333333,0.5639388860617326,0.574661780604934,0.18147068547068548,0.17121507907022576,0.1917262918711452,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,1.0222850398498067,1.0202073511522396,1.0243627285473738,30
1.5,0.4,2371.9333333333334,2308.509532501637,2435.35713416503,11.647333333333334,11.298849034080048,11.99581763258662,0.13082388406915166,0.12120859225792976,0.14043917588037355,0.7099133211516194,0.6974864755322894,0.7223401667709495,0.23127646915662683,0.22845937272476932,0.23409356558848435,2.0712801046238574,2.054110955723872,2.0884492535238426,0.4584266666666667,0.44246520977705517,0.47438812355627824,0.0008083333333333334,0.000503708399699248,0.001112958266967419,0.999803,0.999672398175859,0.999933601824141,0.0,0.0,0.0,0.0,0.0,0.0,0.054159666666666675,0.05256185519475768,0.05575747813857567,0.020170666666666663,0.019481739071469783,0.020859594261863543,0.9254726666666666,0.9235385350162905,0.9274067983170428,0.21847535807535806,0.20655102584208665,0.23039969030862947,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,1.2704862773008803,1.268570159179742,1.2724023954220185,30
1.5,0.5,1231.2666666666667,1167.4100465003507,1295.1232868329826,5.9540000000000015,5.661828108159583,6.24617189184042,0.10361028576741396,0.09478417152001394,0.11243640001481399,0.6952227229355448,0.6841985685034125,0.706246877367677,0.18114804441379997,0.17921802001273665,0.1830780688148633,2.2481821519545657,2.2321358720001863,2.264228431908945,0.7590533333333334,0.7470229842953212,0.7710836823713455,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024094666666666667,0.022891631762865457,0.025297701570467877,0.009541666666666665,0.009087457070374397,0.009995876262958933,0.9663636666666665,0.9650936154942724,0.9676337178390606,0.14662238102238104,0.13872689009076303,0.15451787195399905,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,1.5094651175026728,1.507565838501066,1.5113643965042796,30
1.5,0.6,449.53333333333336,405.04991062811786,494.01675603854886,2.177333333333334,1.9548015986503988,2.3998650680162688,0.09387179817622136,0.08311388954484127,0.10462970680760146,0.6930419721123668,0.6755506250017145,0.7105333192230192,0.1394213923795663,0.1374869396786378,0.1413558450804948,2.410530822088524,2.3905059353445353,2.4305557088325127,0.9273799999999998,0.9200205221139712,0.9347394778860283,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007262000000000001,0.006526052211397151,0.007997947788602851,0.004608000000000001,0.0044228829873377085,0.0047931170126622935,0.9881300000000001,0.9872992494171279,0.9889607505828723,0.0933700313700314,0.08255888247415549,0.10418118026590731,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,1.7406234758529846,1.7392426971694568,1.7420042545365124,30
2.0,0.0,560.8,510.77172788645737,610.8282721135425,3.267,2.995225654014894,3.538774345985106,0.2219203888458458,0.19537760033022436,0.24846317736146725,0.8950271786083651,0.8858043567653756,0.9042500004513546,0.822475368749798,0.8152812536282434,0.8296694838713525,0.3125704185012957,0.3074467004689751,0.3176941365336163,0.8916433333333335,0.8830209069896224,0.9002657596770445,0.3643473333333333,0.36252415597166127,0.36617051069500534,0.137325,0.13431777405295983,0.14033222594704017,0.010389666666666665,0.009517873932787538,0.011261459400545792,0.000446,0.0001231454505775726,0.0007688545494224274,0.0,0.0,0.0,1.0000000000000002e-06,-4.406065133952369e-07,2.440606513395237e-06,0.12648833333333334,0.12336453284655029,0.12961213382011638,0.6551020923020924,0.647403291408083,0.6628008931961018,168.33333333333334,143.8723691821993,192.7942974844674,0.0,0.0,0.0,0.00010000000000000003,-9.188858848106478e-06,0.00020918885884810653,0.14205660706631557,0.13888410794275852,0.14522910618987261,30
2.0,0.1,1104.0333333333333,1060.489674387151,1147.5769922795157,6.002999999999999,5.724211178409753,6.281788821590245,0.16029490463609694,0.1402417833441317,0.18034802592806218,0.8208731220001513,0.8032389313653979,0.8385073126349046,0.5672669964188608,0.5589233106865962,0.5756106821511254,0.9597544684008223,0.9497456240982338,0.9697633127034109,0.8222966666666667,0.8133282175787215,0.8312651157546118,0.1859666666666667,0.1828747559348906,0.18905857739844278,0.17963899999999997,0.1768259386932832,0.18245206130671673,0.0045323333333333335,0.004012130627066187,0.00505253603960048,0.003929666666666667,0.0031043433985387114,0.004754989934794623,0.02208133333333332,0.02206941914616261,0.022093247520504032,4.966666666666668e-05,2.7617939159748515e-05,7.171539417358483e-05,0.011394,0.010590125525988158,0.012197874474011841,0.39346802666802666,0.38303587279364226,0.40390018054241106,0.0,0.0,0.0,0.0,0.0,0.0,0.00013333333333333337,9.60975068146154e-06,0.0002570569159852052,0.47574082132706086,0.472606507493484,0.47887513516063773,30
2.0,0.2,1634.9333333333334,1579.573642020217,1690.2930246464498,8.556666666666667,8.24077103639291,8.872562296940423,0.12232809524549498,0.11259346407664454,0.1320627264143454,0.7596630402417853,0.7497822502144725,0.7695438302690981,0.40945755872482276,0.40511237818146006,0.41380273926818545,1.3943023009497182,1.3848329577952676,1.4037716441041688,0.7862866666666666,0.7782759786436759,0.7942973546896572,0.07782899999999998,0.07521866549478916,0.0804393345052108,0.29764399999999996,0.295018442003558,0.30026955799644195,0.0015963333333333337,0.001160198609243302,0.0020324680574233655,0.003814333333333334,0.003195670916874489,0.004432995749792179,0.045033000000000004,0.04502577248806742,0.04504022751193259,0.0005956666666666668,0.0005247067675276195,0.000666626565805714,0.05985833333333335,0.05777761415199943,0.06193905251466726,0.274998556998557,0.26431190375885594,0.2856852102382581,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,0.7647118597134436,0.7616638051230696,0.7677599143038175,30
2.0,0.3,2303.7,2259.470285074502,2347.9297149254976,11.638666666666667,11.407382211874841,11.869951121458493,0.13843157857941948,0.1268421005191812,0.15002105663965776,0.7442512324914624,0.7267741452300364,0.7617283197528885,0.3188263265037263,0.31363218943102916,0.3240204635764234,1.7423550792650213,1.7271709976895393,1.7575391608405033,0.7422233333333332,0.7362029307510535,0.748243735915613,0.017194333333333332,0.01581353616738436,0.018575130499282305,0.6852533333333335,0.6810791315687743,0.6894275350978927,0.0005076666666666668,0.000252827359943114,0.0007625059733902196,0.0030273333333333333,0.0024600531564754257,0.003594613510191241,0.06796033333333333,0.06794770837380606,0.0679729582928606,0.005450333333333335,0.005233460156996197,0.005667206509670473,0.39254433333333333,0.388639209610299,0.39644945705636764,0.18914220794220793,0.1780228022934011,0.20026161359101477,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,1.0172108628386478,1.0148175549224046,1.019604170754891,30
2.0,0.4,3193.4333333333334,3159.319224953377,3227.5474417132896,15.992666666666667,15.792513710963714,16.19281962236962,0.16185008820650307,0.15448843598810244,0.1692117404249037,0.705594389905798,0.6979695578503803,0.7132192219612158,0.24318137249333643,0.24040857534672425,0.24595416963994862,2.0632205057161057,2.049380799595815,2.0770602118363963,0.5476533333333333,0.5422829569035951,0.5530237097630716,0.0009886666666666668,0.0006044145704262765,0.001372918762907057,0.99968,0.9994871935576027,0.9998728064423973,7.000000000000001e-05,-8.416894731367333e-06,0.00014841689473136735,0.0016956666666666672,0.0013712797300228896,0.002020053603310445,0.09077766666666665,0.09075916333181137,0.09079617000152192,0.020407999999999996,0.019769500553823403,0.02104649944617659,0.7920636666666669,0.7895804792584246,0.7945468540749093,0.17213477813477818,0.16144890512423718,0.18282065114531917,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,1.260418240581753,1.258752868943667,1.2620836122198391,30
2.0,0.5,3023.6666666666665,2946.84082016979,3100.492513163543,14.289333333333335,13.907500689758146,14.671165976908524,0.14625600638917974,0.13891335519982234,0.15359865757853713,0.6950123957643295,0.6821723285591165,0.7078524629695425,0.17671200399828127,0.17510269761734343,0.1783213103792191,2.2791756659389226,2.264008902731343,2.294342429146502,0.41855999999999993,0.4103051136530307,0.4268148863469692,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0003250000000000001,0.00012341637199301194,0.0005265836280069883,0.07300966666666667,0.07101761831028704,0.0750017150230463,0.02712766666666667,0.02641203590264638,0.02784329743068696,0.8995376666666667,0.8973547759832399,0.9017205573500935,0.22521956801956805,0.2127805784005077,0.2376585576386284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5056628487621102,1.5039680346351658,1.5073576628890546,30
2.0,0.6,1441.4,1358.227591807705,1524.5724081922951,6.774333333333333,6.355326146964946,7.19334051970172,0.10704032849217084,0.09987239994118063,0.11420825704316104,0.6719682242590213,0.6603700962480292,0.6835663522700133,0.13432524663644252,0.132803586119616,0.13584690715326903,2.4445088005041784,2.4260166911072396,2.463000909901117,0.7093466666666666,0.6938575522525782,0.724835781080755,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02906533333333334,0.027516421891924502,0.030614244774742175,0.010931666666666666,0.010350431851725564,0.011512901481607768,0.9600029999999998,0.95808188252049,0.9619241174795097,0.1253629953629954,0.11516039711885262,0.13556559360713816,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668e-05,-2.4121622280541096e-05,0.00015745495561387445,1.741167724535972,1.7398020438019155,1.7425334052700285,30
3.0,0.0,1960.4666666666667,1903.2905271296843,2017.6428062036491,11.511666666666668,11.123218549527698,11.90011478380564,0.2804344036111051,0.2591594277263447,0.3017093794958655,0.8925912441514424,0.8847637997423696,0.9004186885605152,0.8201809945727468,0.8132130309441934,0.8271489582013003,0.3395041904226555,0.3333490890194181,0.3456592918258929,0.50611,0.49103947506992385,0.521180524930076,0.3669020000000001,0.3638966810557067,0.3699073189442935,0.13032833333333335,0.12698727226065884,0.13366939440600786,0.04044666666666666,0.03894271053826112,0.041950622795072195,0.012943666666666666,0.012025499384989032,0.0138618339483443,0.0,0.0,0.0,9.533333333333334e-05,7.354144212111029e-05,0.00011712522454555638,0.07684266666666666,0.07390506080398167,0.07978027252935165,0.6348064176064177,0.6281083415859329,0.6415044936269024,199.6,198.9866388811891,200.2133611188109,0.0,0.0,0.0,0.00013333333333333337,9.60975068146154e-06,0.0002570569159852052,0.14890356693508366,0.14539636446518536,0.15241076940498197,30
3.0,0.1,2266.1666666666665,2203.951434793048,2328.381898540285,12.650666666666666,12.307050340701599,12.994282992631733,0.17196383575102075,0.15328973763469392,0.1906379338673476,0.7986182926853257,0.7855713471367204,0.811665238233931,0.555917091116964,0.5477540484146726,0.5640801338192554,0.9992755121553869,0.9894443099036816,1.0091067144070922,0.5331166666666667,0.5187840664269805,0.5474492669063529,0.19261566666666666,0.18925371066229482,0.1959776226710385,0.17536333333333332,0.17201345592877149,0.17871321073789515,0.024390666666666665,0.023282638758153326,0.025498694575180003,0.020357333333333335,0.019328932908268114,0.021385733758398556,0.022037666666666657,0.0220272154456157,0.022048117887717614,0.0006643333333333334,0.0005820118135517046,0.0007466548531149622,0.0010613333333333334,0.0007923785956238101,0.0013302880710428567,0.3580759416759417,0.35111779140378585,0.36503409194809755,0.0,0.0,0.0,0.0,0.0,0.0,0.00010000000000000003,-9.188858848106478e-06,0.00020918885884810653,0.4862020992175848,0.48283310309044863,0.48957109534472093,30
3.0,0.2,2620.0333333333333,2554.343499063673,2685.7231676029937,13.966333333333333,13.563817739925577,14.368848926741089,0.14120729089532905,0.12899352786077045,0.15342105392988764,0.7484884531254061,0.7359579339221014,0.7610189723287109,0.39382885185409106,0.3883695780228358,0.39928812568534633,1.443197467909435,1.4335541790775437,1.4528407567413264,0.5608666666666667,0.5463623064143323,0.5753710269190012,0.08235399999999998,0.0791991994375963,0.08550880056240366,0.3017329999999999,0.2989744356619379,0.30449156433806196,0.011488,0.010672847550730892,0.012303152449269108,0.025862999999999994,0.024431847252741265,0.027294152747258722,0.04493166666666664,0.04491719688576343,0.044946136447569854,0.0021960000000000005,0.002045351027058676,0.002346648972941325,0.009886,0.009161740972074884,0.010610259027925117,0.22833119433119436,0.21684348040528317,0.23981890825710556,0.03333333333333333,-0.03199999999999998,0.09866666666666665,0.0,0.0,0.0,0.00013333333333333337,9.60975068146154e-06,0.0002570569159852052,0.7741448299166936,0.7717075087741896,0.7765821510591977,30
3.0,0.3,2756.8333333333335,2700.8095221695257,2812.8571444971412,13.767999999999999,13.463901241449879,14.07209875855012,0.1345141059934102,0.12378017421819278,0.14524803776862763,0.7242057367101666,0.7134574568249272,0.734954016595406,0.30425487510153804,0.3003959044066869,0.3081138457963892,1.7333623349097655,1.721954154664631,1.7447705151549,0.6651433333333332,0.6528945736180369,0.6773920930486295,0.01801866666666667,0.016619964524771907,0.01941736880856143,0.6810000000000002,0.6773909792930404,0.68460902070696,0.002368333333333333,0.001958839167281298,0.0027778274993853678,0.022149999999999996,0.020870274622707134,0.02342972537729286,0.06762900000000001,0.06759702991426961,0.06766097008573041,0.008672333333333334,0.008330875275831465,0.009013791390835203,0.14297933333333332,0.13985455838055053,0.1461041082861161,0.18324737524737528,0.17111533185478542,0.19537941863996514,0.03333333333333333,-0.03199999999999998,0.09866666666666665,0.0,0.0,0.0,0.00010000000000000003,-9.188858848106478e-06,0.00020918885884810653,1.0183346405694875,1.0163028588882763,1.0203664222506987,30
3.0,0.4,3040.733333333333,2992.2552713132186,3089.2113953534476,15.124,14.885878890584172,15.36212110941583,0.16057092005335355,0.15442811777400284,0.16671372233270426,0.716150502519075,0.7051030349009637,0.7271979701371862,0.24853410173394244,0.2454009150907039,0.25166728837718094,1.9962923559501626,1.9824822737138077,2.0101024381865176,0.7074799999999999,0.7006662600681863,0.7142937399318134,0.00036466666666666673,0.0001340781999009501,0.0005952551334323834,0.9997636666666666,0.9995717865791279,0.9999555467542053,0.0005016666666666666,0.0003158409407876392,0.0006874923925456941,0.013619999999999997,0.012894538226804595,0.014345461773195399,0.09047666666666666,0.09045259125767725,0.09050074207565607,0.019298,0.018816985380622195,0.019779014619377804,0.471431,0.46818354130033746,0.4746784586996625,0.16809142449142453,0.15521330324601557,0.1809695457368335,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334e-05,-3.2e-05,9.866666666666669e-05,1.25632337946303,1.2544633876286369,1.258183371297423,30
3.0,0.5,3661.9,3624.9802953723474,3698.8197046276528,18.424666666666667,18.22509963395436,18.624233699378973,0.17610609661368676,0.1694555940572138,0.1827565991701597,0.6973250679520189,0.6850841652277685,0.7095659706762693,0.19810604293940035,0.19558952661809306,0.20062255926070763,2.2556994305754237,2.24012486967936,2.2712739914714875,0.6399366666666667,0.634539333567932,0.6453339997654014,3.666666666666666e-06,-3.5200000000000006e-06,1.0853333333333333e-05,1.0,1.0,1.0,8.400000000000002e-05,5.326752038398822e-06,0.00016267324796160124,0.00631,0.005806158298167224,0.006813841701832775,0.11341333333333334,0.11339691237298696,0.11342975429367971,0.019203333333333333,0.018719001606476784,0.01968766506018988,0.630618,0.6269868362667951,0.634249163733205,0.12595083795083797,0.11574913653005652,0.13615253937161942,0.0,0.0,0.0,0.0,0.0,0.0,0.00013333333333333337,9.60975068146154e-06,0.0002570569159852052,1.4903350437565013,1.489212178835423,1.4914579086775797,30
3.0,0.6,4558.733333333334,4512.714173188407,4604.7524934782605,22.37966666666667,22.047315247345335,22.712018085988003,0.20511925933329941,0.19806701946389507,0.21217149920270376,0.6980549362378858,0.6873158298050217,0.70879404267075,0.14450658380055062,0.14223629203706192,0.14677687556403932,2.4405752134639953,2.423956122472706,2.4571943044552844,0.42046999999999995,0.4146577045232571,0.4262822954767428,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.001051666666666667,0.0007809766704465629,0.0013223566628867709,0.129721,0.1281966789917407,0.1312453210082593,0.04958833333333334,0.0489111341004999,0.050265532566166775,0.8175373333333332,0.8152270392116839,0.8198476274549825,0.3257141141141141,0.315282345618079,0.3361458826101492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7278367700070467,1.7266678965639333,1.7290056434501602,30
